year,region,product,activity,property,value,unit
2019,World,ostrich,liquid-slurry-nocover,abs_max,1.0,kg/kg
2019,World,ostrich,liquid-slurry-cover,abs_max,1.0,kg/kg
2019,World,ostrich,pit-short,abs_max,1.0,kg/kg
2019,World,ostrich,pit-long,abs_max,1.0,kg/kg
2019,World,ostrich,daily-spread,abs_max,1.0,kg/kg
2019,World,ostrich,solid-storage-covered,abs_max,1.0,kg/kg
2019,World,ostrich,solid-storage-bulking,abs_max,1.0,kg/kg
2019,World,ostrich,solid-storage-additive,abs_max,1.0,kg/kg
2019,World,ostrich,solid-storage,abs_max,1.0,kg/kg
2019,World,ostrich,drylot,abs_max,1.0,kg/kg
2019,World,ostrich,digester,abs_max,1.0,kg/kg
2019,World,ostrich,burned,abs_max,1.0,kg/kg
2019,World,ostrich,bedding,abs_max,1.0,kg/kg
2019,World,ostrich,bedding-mixing,abs_max,1.0,kg/kg
2019,World,ostrich,composting-vessel,abs_max,1.0,kg/kg
2019,World,ostrich,composting-pile,abs_max,1.0,kg/kg
2019,World,ostrich,composting-intensive,abs_max,1.0,kg/kg
2019,World,ostrich,composting-passive,abs_max,1.0,kg/kg
2019,World,ostrich,poultry-litter,abs_max,1.0,kg/kg
2019,World,ostrich,poultry-nolitter,abs_max,1.0,kg/kg
2019,World,ostrich,aerobic-natural,abs_max,1.0,kg/kg
2019,World,ostrich,aerobic-forced,abs_max,1.0,kg/kg
2019,World,ostrich,pasture,abs_max,1.0,kg/kg
2019,World,llama,lagoon,def,0.0,kg/kg
2019,World,llama,liquid-slurry-naturalcover,def,0.0,kg/kg
2019,World,llama,liquid-slurry-nocover,def,0.0,kg/kg
2019,World,llama,liquid-slurry-cover,def,0.0,kg/kg
2019,World,llama,pit-short,def,0.0,kg/kg
2019,World,llama,pit-long,def,0.0,kg/kg
2019,World,llama,daily-spread,def,0.0,kg/kg
2019,World,llama,solid-storage-covered,def,0.0,kg/kg
2019,World,llama,solid-storage-bulking,def,0.02,kg/kg
2019,World,llama,solid-storage-additive,def,0.02,kg/kg
2019,World,llama,solid-storage,def,0.02,kg/kg
2019,World,llama,drylot,def,0.035,kg/kg
2019,World,llama,digester,def,0.0,kg/kg
2019,World,llama,burned,def,0.0,kg/kg
2019,World,llama,bedding,def,0.0,kg/kg
2019,World,llama,bedding-mixing,def,0.0,kg/kg
2019,World,llama,composting-vessel,def,0.0,kg/kg
2019,World,llama,composting-pile,def,0.06,kg/kg
2019,World,llama,composting-intensive,def,0.06,kg/kg
2019,World,llama,composting-passive,def,0.04,kg/kg
2019,World,llama,poultry-litter,def,0.0,kg/kg
2019,World,llama,poultry-nolitter,def,0.0,kg/kg
2019,World,llama,aerobic-natural,def,0.0,kg/kg
2019,World,llama,aerobic-forced,def,0.0,kg/kg
2019,World,llama,pasture,def,0.0,kg/kg
2019,World,llama,lagoon,min,0.0,kg/kg
2019,World,llama,liquid-slurry-naturalcover,min,0.0,kg/kg
2019,World,llama,liquid-slurry-nocover,min,0.0,kg/kg
2019,World,llama,liquid-slurry-cover,min,0.0,kg/kg
2019,World,llama,pit-short,min,0.0,kg/kg
2019,World,llama,pit-long,min,0.0,kg/kg
2019,World,llama,daily-spread,min,0.0,kg/kg
2019,World,llama,solid-storage-covered,min,0.0,kg/kg
2019,World,llama,solid-storage-bulking,min,0.02,kg/kg
2019,World,llama,solid-storage-additive,min,0.02,kg/kg
2019,World,llama,solid-storage,min,0.02,kg/kg
2019,World,llama,drylot,min,0.035,kg/kg
2019,World,llama,digester,min,0.0,kg/kg
2019,World,llama,burned,min,0.0,kg/kg
2019,World,llama,bedding,min,0.0,kg/kg
2019,World,llama,bedding-mixing,min,0.0,kg/kg
2019,World,llama,composting-vessel,min,0.0,kg/kg
2019,World,llama,composting-pile,min,0.06,kg/kg
2019,World,llama,composting-intensive,min,0.06,kg/kg
2019,World,llama,composting-passive,min,0.04,kg/kg
2019,World,llama,poultry-litter,min,0.0,kg/kg
2019,World,llama,poultry-nolitter,min,0.0,kg/kg
2019,World,llama,aerobic-natural,min,0.0,kg/kg
2019,World,llama,aerobic-forced,min,0.0,kg/kg
2019,World,llama,pasture,min,0.0,kg/kg
2019,World,llama,lagoon,max,0.0,kg/kg
2019,World,llama,liquid-slurry-naturalcover,max,0.0,kg/kg
2019,World,llama,liquid-slurry-nocover,max,0.0,kg/kg
2019,World,llama,liquid-slurry-cover,max,0.0,kg/kg
2019,World,llama,pit-short,max,0.0,kg/kg
2019,World,llama,pit-long,max,0.0,kg/kg
2019,World,llama,daily-spread,max,0.0,kg/kg
2019,World,llama,solid-storage-covered,max,0.0,kg/kg
2019,World,llama,solid-storage-bulking,max,0.02,kg/kg
2019,World,llama,solid-storage-additive,max,0.02,kg/kg
2019,World,llama,solid-storage,max,0.02,kg/kg
2019,World,llama,drylot,max,0.035,kg/kg
2019,World,llama,digester,max,0.0,kg/kg
2019,World,llama,burned,max,0.0,kg/kg
2019,World,llama,bedding,max,0.0,kg/kg
2019,World,llama,bedding-mixing,max,0.0,kg/kg
2019,World,llama,composting-vessel,max,0.0,kg/kg
2019,World,llama,composting-pile,max,0.06,kg/kg
2019,World,llama,composting-intensive,max,0.06,kg/kg
2019,World,llama,composting-passive,max,0.04,kg/kg
2019,World,llama,poultry-litter,max,0.0,kg/kg
2019,World,llama,poultry-nolitter,max,0.0,kg/kg
2019,World,llama,aerobic-natural,max,0.0,kg/kg
2019,World,llama,aerobic-forced,max,0.0,kg/kg
2019,World,llama,pasture,max,0.0,kg/kg
2019,World,llama,lagoon,abs_min,0.0,kg/kg
2019,World,llama,liquid-slurry-naturalcover,abs_min,0.0,kg/kg
2019,World,llama,liquid-slurry-nocover,abs_min,0.0,kg/kg
2019,World,llama,liquid-slurry-cover,abs_min,0.0,kg/kg
2019,World,llama,pit-short,abs_min,0.0,kg/kg
2019,World,llama,pit-long,abs_min,0.0,kg/kg
2019,World,llama,daily-spread,abs_min,0.0,kg/kg
2019,World,llama,solid-storage-covered,abs_min,0.0,kg/kg
2019,World,llama,solid-storage-bulking,abs_min,0.0,kg/kg
2019,World,llama,solid-storage-additive,abs_min,0.0,kg/kg
2019,World,llama,solid-storage,abs_min,0.0,kg/kg
2019,World,llama,drylot,abs_min,0.0,kg/kg
2019,World,llama,digester,abs_min,0.0,kg/kg
2019,World,llama,burned,abs_min,0.0,kg/kg
2019,World,llama,bedding,abs_min,0.0,kg/kg
2019,World,llama,bedding-mixing,abs_min,0.0,kg/kg
2019,World,llama,composting-vessel,abs_min,0.0,kg/kg
2019,World,llama,composting-pile,abs_min,0.0,kg/kg
2019,World,llama,composting-intensive,abs_min,0.0,kg/kg
2019,World,llama,composting-passive,abs_min,0.0,kg/kg
2019,World,llama,poultry-litter,abs_min,0.0,kg/kg
2019,World,llama,poultry-nolitter,abs_min,0.0,kg/kg
2019,World,llama,aerobic-natural,abs_min,0.0,kg/kg
2019,World,llama,aerobic-forced,abs_min,0.0,kg/kg
2019,World,llama,pasture,abs_min,0.0,kg/kg
2019,World,llama,lagoon,abs_max,1.0,kg/kg
2019,World,llama,liquid-slurry-naturalcover,abs_max,1.0,kg/kg
2019,World,llama,liquid-slurry-nocover,abs_max,1.0,kg/kg
2019,World,llama,liquid-slurry-cover,abs_max,1.0,kg/kg
2019,World,llama,pit-short,abs_max,1.0,kg/kg
2019,World,llama,pit-long,abs_max,1.0,kg/kg
2019,World,llama,daily-spread,abs_max,1.0,kg/kg
2019,World,llama,solid-storage-covered,abs_max,1.0,kg/kg
2019,World,llama,solid-storage-bulking,abs_max,1.0,kg/kg
2019,World,llama,solid-storage-additive,abs_max,1.0,kg/kg
2019,World,llama,solid-storage,abs_max,1.0,kg/kg
2019,World,llama,drylot,abs_max,1.0,kg/kg
2019,World,llama,digester,abs_max,1.0,kg/kg
2019,World,llama,burned,abs_max,1.0,kg/kg
2019,World,llama,bedding,abs_max,1.0,kg/kg
2019,World,llama,bedding-mixing,abs_max,1.0,kg/kg
2019,World,llama,composting-vessel,abs_max,1.0,kg/kg
2019,World,llama,composting-pile,abs_max,1.0,kg/kg
2019,World,llama,composting-intensive,abs_max,1.0,kg/kg
2019,World,llama,composting-passive,abs_max,1.0,kg/kg
2019,World,llama,poultry-litter,abs_max,1.0,kg/kg
2019,World,llama,poultry-nolitter,abs_max,1.0,kg/kg
2019,World,llama,aerobic-natural,abs_max,1.0,kg/kg
2019,World,llama,aerobic-forced,abs_max,1.0,kg/kg
2019,World,llama,pasture,abs_max,1.0,kg/kg
2019,World,geese,lagoon,def,0.0,kg/kg
2019,World,geese,liquid-slurry-naturalcover,def,0.0,kg/kg
2019,World,geese,liquid-slurry-nocover,def,0.0,kg/kg
2019,World,geese,liquid-slurry-cover,def,0.0,kg/kg
2019,World,geese,pit-short,def,0.0,kg/kg
2019,World,geese,pit-long,def,0.0,kg/kg
2019,World,geese,daily-spread,def,0.0,kg/kg
2019,World,geese,solid-storage-covered,def,0.0,kg/kg
2019,World,geese,solid-storage-bulking,def,0.02,kg/kg
2019,World,geese,solid-storage-additive,def,0.02,kg/kg
2019,World,geese,solid-storage,def,0.02,kg/kg
2019,World,geese,drylot,def,0.035,kg/kg
2019,World,geese,digester,def,0.0,kg/kg
2019,World,geese,burned,def,0.0,kg/kg
2019,World,geese,bedding,def,0.0,kg/kg
2019,World,geese,bedding-mixing,def,0.0,kg/kg
2019,World,geese,composting-vessel,def,0.0,kg/kg
2019,World,geese,composting-pile,def,0.06,kg/kg
2019,World,geese,composting-intensive,def,0.06,kg/kg
2019,World,geese,composting-passive,def,0.04,kg/kg
2019,World,geese,poultry-litter,def,0.0,kg/kg
2019,World,geese,poultry-nolitter,def,0.0,kg/kg
2019,World,geese,aerobic-natural,def,0.0,kg/kg
2019,World,geese,aerobic-forced,def,0.0,kg/kg
2019,World,geese,pasture,def,0.0,kg/kg
2019,World,geese,lagoon,min,0.0,kg/kg
2019,World,geese,liquid-slurry-naturalcover,min,0.0,kg/kg
2019,World,geese,liquid-slurry-nocover,min,0.0,kg/kg
2019,World,geese,liquid-slurry-cover,min,0.0,kg/kg
2019,World,geese,pit-short,min,0.0,kg/kg
2019,World,geese,pit-long,min,0.0,kg/kg
2019,World,geese,daily-spread,min,0.0,kg/kg
2019,World,geese,solid-storage-covered,min,0.0,kg/kg
2019,World,geese,solid-storage-bulking,min,0.02,kg/kg
2019,World,geese,solid-storage-additive,min,0.02,kg/kg
2019,World,geese,solid-storage,min,0.02,kg/kg
2019,World,geese,drylot,min,0.035,kg/kg
2019,World,geese,digester,min,0.0,kg/kg
2019,World,geese,burned,min,0.0,kg/kg
2019,World,geese,bedding,min,0.0,kg/kg
2019,World,geese,bedding-mixing,min,0.0,kg/kg
2019,World,geese,composting-vessel,min,0.0,kg/kg
2019,World,geese,composting-pile,min,0.06,kg/kg
2019,World,geese,composting-intensive,min,0.06,kg/kg
2019,World,geese,composting-passive,min,0.04,kg/kg
2019,World,geese,poultry-litter,min,0.0,kg/kg
2019,World,geese,poultry-nolitter,min,0.0,kg/kg
2019,World,geese,aerobic-natural,min,0.0,kg/kg
2019,World,geese,aerobic-forced,min,0.0,kg/kg
2019,World,geese,pasture,min,0.0,kg/kg
2019,World,geese,lagoon,max,0.0,kg/kg
2019,World,geese,liquid-slurry-naturalcover,max,0.0,kg/kg
2019,World,geese,liquid-slurry-nocover,max,0.0,kg/kg
2019,World,geese,liquid-slurry-cover,max,0.0,kg/kg
2019,World,geese,pit-short,max,0.0,kg/kg
2019,World,geese,pit-long,max,0.0,kg/kg
2019,World,geese,daily-spread,max,0.0,kg/kg
2019,World,geese,solid-storage-covered,max,0.0,kg/kg
2019,World,geese,solid-storage-bulking,max,0.02,kg/kg
2019,World,geese,solid-storage-additive,max,0.02,kg/kg
2019,World,geese,solid-storage,max,0.02,kg/kg
2019,World,geese,drylot,max,0.035,kg/kg
2019,World,geese,digester,max,0.0,kg/kg
2019,World,geese,burned,max,0.0,kg/kg
2019,World,geese,bedding,max,0.0,kg/kg
2019,World,geese,bedding-mixing,max,0.0,kg/kg
2019,World,geese,composting-vessel,max,0.0,kg/kg
2019,World,geese,composting-pile,max,0.06,kg/kg
2019,World,geese,composting-intensive,max,0.06,kg/kg
2019,World,geese,composting-passive,max,0.04,kg/kg
2019,World,geese,poultry-litter,max,0.0,kg/kg
2019,World,geese,poultry-nolitter,max,0.0,kg/kg
2019,World,geese,aerobic-natural,max,0.0,kg/kg
2019,World,geese,aerobic-forced,max,0.0,kg/kg
2019,World,geese,pasture,max,0.0,kg/kg
2019,World,geese,lagoon,abs_min,0.0,kg/kg
2019,World,geese,liquid-slurry-naturalcover,abs_min,0.0,kg/kg
2019,World,geese,liquid-slurry-nocover,abs_min,0.0,kg/kg
2019,World,geese,liquid-slurry-cover,abs_min,0.0,kg/kg
2019,World,geese,pit-short,abs_min,0.0,kg/kg
2019,World,geese,pit-long,abs_min,0.0,kg/kg
2019,World,geese,daily-spread,abs_min,0.0,kg/kg
2019,World,geese,solid-storage-covered,abs_min,0.0,kg/kg
2019,World,geese,solid-storage-bulking,abs_min,0.0,kg/kg
2019,World,geese,solid-storage-additive,abs_min,0.0,kg/kg
2019,World,geese,solid-storage,abs_min,0.0,kg/kg
2019,World,geese,drylot,abs_min,0.0,kg/kg
2019,World,geese,digester,abs_min,0.0,kg/kg
2019,World,geese,burned,abs_min,0.0,kg/kg
2019,World,geese,bedding,abs_min,0.0,kg/kg
2019,World,geese,bedding-mixing,abs_min,0.0,kg/kg
2019,World,geese,composting-vessel,abs_min,0.0,kg/kg
2019,World,geese,composting-pile,abs_min,0.0,kg/kg
2019,World,geese,composting-intensive,abs_min,0.0,kg/kg
2019,World,geese,composting-passive,abs_min,0.0,kg/kg
2019,World,geese,poultry-litter,abs_min,0.0,kg/kg
2019,World,geese,poultry-nolitter,abs_min,0.0,kg/kg
2019,World,geese,aerobic-natural,abs_min,0.0,kg/kg
2019,World,geese,aerobic-forced,abs_min,0.0,kg/kg
2019,World,geese,pasture,abs_min,0.0,kg/kg
2019,World,geese,lagoon,abs_max,1.0,kg/kg
2019,World,geese,liquid-slurry-naturalcover,abs_max,1.0,kg/kg
2019,World,geese,liquid-slurry-nocover,abs_max,1.0,kg/kg
2019,World,geese,liquid-slurry-cover,abs_max,1.0,kg/kg
2019,World,geese,pit-short,abs_max,1.0,kg/kg
2019,World,geese,pit-long,abs_max,1.0,kg/kg
2019,World,geese,daily-spread,abs_max,1.0,kg/kg
2019,World,geese,solid-storage-covered,abs_max,1.0,kg/kg
2019,World,geese,solid-storage-bulking,abs_max,1.0,kg/kg
2019,World,geese,solid-storage-additive,abs_max,1.0,kg/kg
2019,World,geese,solid-storage,abs_max,1.0,kg/kg
2019,World,geese,drylot,abs_max,1.0,kg/kg
2019,World,geese,digester,abs_max,1.0,kg/kg
2019,World,geese,burned,abs_max,1.0,kg/kg
2019,World,geese,bedding,abs_max,1.0,kg/kg
2019,World,geese,bedding-mixing,abs_max,1.0,kg/kg
2019,World,geese,composting-vessel,abs_max,1.0,kg/kg
2019,World,geese,composting-pile,abs_max,1.0,kg/kg
2019,World,geese,composting-intensive,abs_max,1.0,kg/kg
2019,World,geese,composting-passive,abs_max,1.0,kg/kg
2019,World,geese,poultry-litter,abs_max,1.0,kg/kg
2019,World,geese,poultry-nolitter,abs_max,1.0,kg/kg
2019,World,geese,aerobic-natural,abs_max,1.0,kg/kg
2019,World,geese,aerobic-forced,abs_max,1.0,kg/kg
2019,World,geese,pasture,abs_max,1.0,kg/kg
2019,World,reindeer,lagoon,def,0.0,kg/kg
2019,World,reindeer,liquid-slurry-naturalcover,def,0.0,kg/kg
2019,World,reindeer,liquid-slurry-nocover,def,0.0,kg/kg
2019,World,reindeer,liquid-slurry-cover,def,0.0,kg/kg
2019,World,reindeer,pit-short,def,0.0,kg/kg
2019,World,reindeer,pit-long,def,0.0,kg/kg
2019,World,reindeer,daily-spread,def,0.0,kg/kg
2019,World,reindeer,solid-storage-covered,def,0.0,kg/kg
2019,World,reindeer,solid-storage-bulking,def,0.02,kg/kg
2019,World,reindeer,solid-storage-additive,def,0.02,kg/kg
2019,World,reindeer,solid-storage,def,0.02,kg/kg
2019,World,reindeer,drylot,def,0.035,kg/kg
2019,World,reindeer,digester,def,0.0,kg/kg
2019,World,reindeer,burned,def,0.0,kg/kg
2019,World,reindeer,bedding,def,0.0,kg/kg
2019,World,reindeer,bedding-mixing,def,0.0,kg/kg
2019,World,reindeer,composting-vessel,def,0.0,kg/kg
2019,World,reindeer,composting-pile,def,0.06,kg/kg
2019,World,reindeer,composting-intensive,def,0.06,kg/kg
2019,World,reindeer,composting-passive,def,0.04,kg/kg
2019,World,reindeer,poultry-litter,def,0.0,kg/kg
2019,World,reindeer,poultry-nolitter,def,0.0,kg/kg
2019,World,reindeer,aerobic-natural,def,0.0,kg/kg
2019,World,reindeer,aerobic-forced,def,0.0,kg/kg
2019,World,reindeer,pasture,def,0.0,kg/kg
2019,World,reindeer,lagoon,min,0.0,kg/kg
2019,World,reindeer,liquid-slurry-naturalcover,min,0.0,kg/kg
2019,World,reindeer,liquid-slurry-nocover,min,0.0,kg/kg
2019,World,reindeer,liquid-slurry-cover,min,0.0,kg/kg
2019,World,reindeer,pit-short,min,0.0,kg/kg
2019,World,reindeer,pit-long,min,0.0,kg/kg
2019,World,reindeer,daily-spread,min,0.0,kg/kg
2019,World,reindeer,solid-storage-covered,min,0.0,kg/kg
2019,World,reindeer,solid-storage-bulking,min,0.02,kg/kg
2019,World,reindeer,solid-storage-additive,min,0.02,kg/kg
2019,World,reindeer,solid-storage,min,0.02,kg/kg
2019,World,reindeer,drylot,min,0.035,kg/kg
2019,World,reindeer,digester,min,0.0,kg/kg
2019,World,reindeer,burned,min,0.0,kg/kg
2019,World,reindeer,bedding,min,0.0,kg/kg
2019,World,reindeer,bedding-mixing,min,0.0,kg/kg
2019,World,reindeer,composting-vessel,min,0.0,kg/kg
2019,World,reindeer,composting-pile,min,0.06,kg/kg
2019,World,reindeer,composting-intensive,min,0.06,kg/kg
2019,World,reindeer,composting-passive,min,0.04,kg/kg
2019,World,reindeer,poultry-litter,min,0.0,kg/kg
2019,World,reindeer,poultry-nolitter,min,0.0,kg/kg
2019,World,reindeer,aerobic-natural,min,0.0,kg/kg
2019,World,reindeer,aerobic-forced,min,0.0,kg/kg
2019,World,reindeer,pasture,min,0.0,kg/kg
2019,World,reindeer,lagoon,max,0.0,kg/kg
2019,World,reindeer,liquid-slurry-naturalcover,max,0.0,kg/kg
2019,World,reindeer,liquid-slurry-nocover,max,0.0,kg/kg
2019,World,reindeer,liquid-slurry-cover,max,0.0,kg/kg
2019,World,reindeer,pit-short,max,0.0,kg/kg
2019,World,reindeer,pit-long,max,0.0,kg/kg
2019,World,reindeer,daily-spread,max,0.0,kg/kg
2019,World,reindeer,solid-storage-covered,max,0.0,kg/kg
2019,World,reindeer,solid-storage-bulking,max,0.02,kg/kg
2019,World,reindeer,solid-storage-additive,max,0.02,kg/kg
2019,World,reindeer,solid-storage,max,0.02,kg/kg
2019,World,reindeer,drylot,max,0.035,kg/kg
2019,World,reindeer,digester,max,0.0,kg/kg
2019,World,reindeer,burned,max,0.0,kg/kg
2019,World,reindeer,bedding,max,0.0,kg/kg
2019,World,reindeer,bedding-mixing,max,0.0,kg/kg
2019,World,reindeer,composting-vessel,max,0.0,kg/kg
2019,World,reindeer,composting-pile,max,0.06,kg/kg
2019,World,reindeer,composting-intensive,max,0.06,kg/kg
2019,World,reindeer,composting-passive,max,0.04,kg/kg
2019,World,reindeer,poultry-litter,max,0.0,kg/kg
2019,World,reindeer,poultry-nolitter,max,0.0,kg/kg
2019,World,reindeer,aerobic-natural,max,0.0,kg/kg
2019,World,reindeer,aerobic-forced,max,0.0,kg/kg
2019,World,reindeer,pasture,max,0.0,kg/kg
2019,World,reindeer,lagoon,abs_min,0.0,kg/kg
2019,World,reindeer,liquid-slurry-naturalcover,abs_min,0.0,kg/kg
2019,World,reindeer,liquid-slurry-nocover,abs_min,0.0,kg/kg
2019,World,reindeer,liquid-slurry-cover,abs_min,0.0,kg/kg
2019,World,reindeer,pit-short,abs_min,0.0,kg/kg
2019,World,reindeer,pit-long,abs_min,0.0,kg/kg
2019,World,reindeer,daily-spread,abs_min,0.0,kg/kg
2019,World,reindeer,solid-storage-covered,abs_min,0.0,kg/kg
2019,World,reindeer,solid-storage-bulking,abs_min,0.0,kg/kg
2019,World,reindeer,solid-storage-additive,abs_min,0.0,kg/kg
2019,World,reindeer,solid-storage,abs_min,0.0,kg/kg
2019,World,reindeer,drylot,abs_min,0.0,kg/kg
2019,World,reindeer,digester,abs_min,0.0,kg/kg
2019,World,reindeer,burned,abs_min,0.0,kg/kg
2019,World,reindeer,bedding,abs_min,0.0,kg/kg
2019,World,reindeer,bedding-mixing,abs_min,0.0,kg/kg
2019,World,reindeer,composting-vessel,abs_min,0.0,kg/kg
2019,World,reindeer,composting-pile,abs_min,0.0,kg/kg
2019,World,reindeer,composting-intensive,abs_min,0.0,kg/kg
2019,World,reindeer,composting-passive,abs_min,0.0,kg/kg
2019,World,reindeer,poultry-litter,abs_min,0.0,kg/kg
2019,World,reindeer,poultry-nolitter,abs_min,0.0,kg/kg
2019,World,reindeer,aerobic-natural,abs_min,0.0,kg/kg
2019,World,reindeer,aerobic-forced,abs_min,0.0,kg/kg
2019,World,reindeer,pasture,abs_min,0.0,kg/kg
2019,World,reindeer,lagoon,abs_max,1.0,kg/kg
2019,World,reindeer,liquid-slurry-naturalcover,abs_max,1.0,kg/kg
2019,World,reindeer,liquid-slurry-nocover,abs_max,1.0,kg/kg
2019,World,reindeer,liquid-slurry-cover,abs_max,1.0,kg/kg
2019,World,reindeer,pit-short,abs_max,1.0,kg/kg
2019,World,reindeer,pit-long,abs_max,1.0,kg/kg
2019,World,reindeer,daily-spread,abs_max,1.0,kg/kg
2019,World,reindeer,solid-storage-covered,abs_max,1.0,kg/kg
2019,World,reindeer,solid-storage-bulking,abs_max,1.0,kg/kg
2019,World,reindeer,solid-storage-additive,abs_max,1.0,kg/kg
2019,World,reindeer,solid-storage,abs_max,1.0,kg/kg
2019,World,reindeer,drylot,abs_max,1.0,kg/kg
2019,World,reindeer,digester,abs_max,1.0,kg/kg
2019,World,reindeer,burned,abs_max,1.0,kg/kg
2019,World,reindeer,bedding,abs_max,1.0,kg/kg
2019,World,reindeer,bedding-mixing,abs_max,1.0,kg/kg
2019,World,reindeer,composting-vessel,abs_max,1.0,kg/kg
2019,World,reindeer,composting-pile,abs_max,1.0,kg/kg
2019,World,reindeer,composting-intensive,abs_max,1.0,kg/kg
2019,World,reindeer,composting-passive,abs_max,1.0,kg/kg
2019,World,reindeer,poultry-litter,abs_max,1.0,kg/kg
2019,World,reindeer,poultry-nolitter,abs_max,1.0,kg/kg
2019,World,reindeer,aerobic-natural,abs_max,1.0,kg/kg
2019,World,reindeer,aerobic-forced,abs_max,1.0,kg/kg
2019,World,reindeer,pasture,abs_max,1.0,kg/kg
