year,region,msw_frac,property,value,unit
2006,ID,msw_other,abs_min,0.0,kg/kg
2006,LA,msw_other,abs_min,0.0,kg/kg
2006,MY,msw_other,abs_min,0.0,kg/kg
2006,MM,msw_other,abs_min,0.0,kg/kg
2006,PH,msw_other,abs_min,0.0,kg/kg
2006,SG,msw_other,abs_min,0.0,kg/kg
2006,TH,msw_other,abs_min,0.0,kg/kg
2006,VN,msw_other,abs_min,0.0,kg/kg
2006,BD,msw_other,abs_min,0.0,kg/kg
2006,IN,msw_other,abs_min,0.0,kg/kg
2006,NP,msw_other,abs_min,0.0,kg/kg
2006,LK,msw_other,abs_min,0.0,kg/kg
2006,CY,msw_other,abs_min,0.0,kg/kg
2006,JO,msw_other,abs_min,0.0,kg/kg
2006,OM,msw_other,abs_min,0.0,kg/kg
2006,SA,msw_other,abs_min,0.0,kg/kg
2006,PS,msw_other,abs_min,0.0,kg/kg
2006,TR,msw_other,abs_min,0.0,kg/kg
2006,AE,msw_other,abs_min,0.0,kg/kg
2006,TN,msw_other,abs_min,0.0,kg/kg
2006,KE,msw_other,abs_min,0.0,kg/kg
2006,MU,msw_other,abs_min,0.0,kg/kg
2006,TZ,msw_other,abs_min,0.0,kg/kg
2006,ZM,msw_other,abs_min,0.0,kg/kg
2006,ZW,msw_other,abs_min,0.0,kg/kg
2006,CM,msw_other,abs_min,0.0,kg/kg
2006,ZA,msw_other,abs_min,0.0,kg/kg
2006,GH,msw_other,abs_min,0.0,kg/kg
2006,ML,msw_other,abs_min,0.0,kg/kg
2006,NG,msw_other,abs_min,0.0,kg/kg
2006,BG,msw_other,abs_min,0.0,kg/kg
2006,CZ,msw_other,abs_min,0.0,kg/kg
2006,HU,msw_other,abs_min,0.0,kg/kg
2006,PL,msw_other,abs_min,0.0,kg/kg
2006,RO,msw_other,abs_min,0.0,kg/kg
2006,RU,msw_other,abs_min,0.0,kg/kg
2006,DK,msw_other,abs_min,0.0,kg/kg
2006,EE,msw_other,abs_min,0.0,kg/kg
2006,FI,msw_other,abs_min,0.0,kg/kg
2006,IS,msw_other,abs_min,0.0,kg/kg
2006,IE,msw_other,abs_min,0.0,kg/kg
2006,LV,msw_other,abs_min,0.0,kg/kg
2006,LT,msw_other,abs_min,0.0,kg/kg
2006,SE,msw_other,abs_min,0.0,kg/kg
2006,GB,msw_other,abs_min,0.0,kg/kg
2006,HR,msw_other,abs_min,0.0,kg/kg
2006,GR,msw_other,abs_min,0.0,kg/kg
2006,IT,msw_other,abs_min,0.0,kg/kg
2006,PT,msw_other,abs_min,0.0,kg/kg
2006,RS,msw_other,abs_min,0.0,kg/kg
2006,SI,msw_other,abs_min,0.0,kg/kg
2006,ES,msw_other,abs_min,0.0,kg/kg
2006,FR,msw_other,abs_min,0.0,kg/kg
2006,DE,msw_other,abs_min,0.0,kg/kg
2006,LU,msw_other,abs_min,0.0,kg/kg
2006,NL,msw_other,abs_min,0.0,kg/kg
2006,CH,msw_other,abs_min,0.0,kg/kg
2006,JM,msw_other,abs_min,0.0,kg/kg
2006,MX,msw_other,abs_min,0.0,kg/kg
2006,NI,msw_other,abs_min,0.0,kg/kg
2006,AR,msw_other,abs_min,0.0,kg/kg
2006,BR,msw_other,abs_min,0.0,kg/kg
2006,PE,msw_other,abs_min,0.0,kg/kg
2006,CA,msw_other,abs_min,0.0,kg/kg
2006,US,msw_other,abs_min,0.0,kg/kg
2006,AU,msw_other,abs_min,0.0,kg/kg
2006,NZ,msw_other,abs_min,0.0,kg/kg
2006,CN,msw_paper,abs_min,0.0,kg/kg
2006,JP,msw_paper,abs_min,0.0,kg/kg
2006,MN,msw_paper,abs_min,0.0,kg/kg
2006,KR,msw_paper,abs_min,0.0,kg/kg
2006,ID,msw_paper,abs_min,0.0,kg/kg
2006,LA,msw_paper,abs_min,0.0,kg/kg
2006,MY,msw_paper,abs_min,0.0,kg/kg
2006,MM,msw_paper,abs_min,0.0,kg/kg
2006,PH,msw_paper,abs_min,0.0,kg/kg
2006,SG,msw_paper,abs_min,0.0,kg/kg
2006,TH,msw_paper,abs_min,0.0,kg/kg
2006,VN,msw_paper,abs_min,0.0,kg/kg
2006,BD,msw_paper,abs_min,0.0,kg/kg
2006,IN,msw_paper,abs_min,0.0,kg/kg
2006,NP,msw_paper,abs_min,0.0,kg/kg
2006,LK,msw_paper,abs_min,0.0,kg/kg
2006,CY,msw_paper,abs_min,0.0,kg/kg
2006,JO,msw_paper,abs_min,0.0,kg/kg
2006,OM,msw_paper,abs_min,0.0,kg/kg
2006,SA,msw_paper,abs_min,0.0,kg/kg
2006,PS,msw_paper,abs_min,0.0,kg/kg
2006,TR,msw_paper,abs_min,0.0,kg/kg
2006,AE,msw_paper,abs_min,0.0,kg/kg
2006,TN,msw_paper,abs_min,0.0,kg/kg
2006,KE,msw_paper,abs_min,0.0,kg/kg
2006,MU,msw_paper,abs_min,0.0,kg/kg
2006,TZ,msw_paper,abs_min,0.0,kg/kg
2006,ZM,msw_paper,abs_min,0.0,kg/kg
2006,ZW,msw_paper,abs_min,0.0,kg/kg
2006,CM,msw_paper,abs_min,0.0,kg/kg
2006,ZA,msw_paper,abs_min,0.0,kg/kg
2006,GH,msw_paper,abs_min,0.0,kg/kg
2006,ML,msw_paper,abs_min,0.0,kg/kg
2006,NG,msw_paper,abs_min,0.0,kg/kg
2006,BG,msw_paper,abs_min,0.0,kg/kg
2006,CZ,msw_paper,abs_min,0.0,kg/kg
2006,HU,msw_paper,abs_min,0.0,kg/kg
2006,PL,msw_paper,abs_min,0.0,kg/kg
2006,RO,msw_paper,abs_min,0.0,kg/kg
2006,RU,msw_paper,abs_min,0.0,kg/kg
2006,DK,msw_paper,abs_min,0.0,kg/kg
2006,EE,msw_paper,abs_min,0.0,kg/kg
2006,FI,msw_paper,abs_min,0.0,kg/kg
2006,IS,msw_paper,abs_min,0.0,kg/kg
2006,IE,msw_paper,abs_min,0.0,kg/kg
2006,LV,msw_paper,abs_min,0.0,kg/kg
2006,LT,msw_paper,abs_min,0.0,kg/kg
2006,SE,msw_paper,abs_min,0.0,kg/kg
2006,GB,msw_paper,abs_min,0.0,kg/kg
2006,HR,msw_paper,abs_min,0.0,kg/kg
2006,GR,msw_paper,abs_min,0.0,kg/kg
2006,IT,msw_paper,abs_min,0.0,kg/kg
2006,PT,msw_paper,abs_min,0.0,kg/kg
2006,RS,msw_paper,abs_min,0.0,kg/kg
2006,SI,msw_paper,abs_min,0.0,kg/kg
2006,ES,msw_paper,abs_min,0.0,kg/kg
2006,FR,msw_paper,abs_min,0.0,kg/kg
2006,DE,msw_paper,abs_min,0.0,kg/kg
2006,LU,msw_paper,abs_min,0.0,kg/kg
2006,NL,msw_paper,abs_min,0.0,kg/kg
2006,CH,msw_paper,abs_min,0.0,kg/kg
2006,JM,msw_paper,abs_min,0.0,kg/kg
2006,MX,msw_paper,abs_min,0.0,kg/kg
2006,NI,msw_paper,abs_min,0.0,kg/kg
2006,AR,msw_paper,abs_min,0.0,kg/kg
2006,BR,msw_paper,abs_min,0.0,kg/kg
2006,PE,msw_paper,abs_min,0.0,kg/kg
2006,CA,msw_paper,abs_min,0.0,kg/kg
2006,US,msw_paper,abs_min,0.0,kg/kg
2006,AU,msw_paper,abs_min,0.0,kg/kg
2006,NZ,msw_paper,abs_min,0.0,kg/kg
2006,CN,msw_plastics,abs_min,0.0,kg/kg
2006,JP,msw_plastics,abs_min,0.0,kg/kg
2006,MN,msw_plastics,abs_min,0.0,kg/kg
2006,KR,msw_plastics,abs_min,0.0,kg/kg
2006,ID,msw_plastics,abs_min,0.0,kg/kg
2006,LA,msw_plastics,abs_min,0.0,kg/kg
2006,MY,msw_plastics,abs_min,0.0,kg/kg
2006,MM,msw_plastics,abs_min,0.0,kg/kg
2006,PH,msw_plastics,abs_min,0.0,kg/kg
2006,SG,msw_plastics,abs_min,0.0,kg/kg
2006,TH,msw_plastics,abs_min,0.0,kg/kg
2006,VN,msw_plastics,abs_min,0.0,kg/kg
2006,BD,msw_plastics,abs_min,0.0,kg/kg
2006,IN,msw_plastics,abs_min,0.0,kg/kg
2006,NP,msw_plastics,abs_min,0.0,kg/kg
2006,LK,msw_plastics,abs_min,0.0,kg/kg
2006,CY,msw_plastics,abs_min,0.0,kg/kg
2006,JO,msw_plastics,abs_min,0.0,kg/kg
2006,OM,msw_plastics,abs_min,0.0,kg/kg
2006,SA,msw_plastics,abs_min,0.0,kg/kg
2006,PS,msw_plastics,abs_min,0.0,kg/kg
2006,TR,msw_plastics,abs_min,0.0,kg/kg
2006,AE,msw_plastics,abs_min,0.0,kg/kg
2006,TN,msw_plastics,abs_min,0.0,kg/kg
2006,KE,msw_plastics,abs_min,0.0,kg/kg
2006,MU,msw_plastics,abs_min,0.0,kg/kg
2006,TZ,msw_plastics,abs_min,0.0,kg/kg
2006,ZM,msw_plastics,abs_min,0.0,kg/kg
2006,ZW,msw_plastics,abs_min,0.0,kg/kg
2006,CM,msw_plastics,abs_min,0.0,kg/kg
2006,ZA,msw_plastics,abs_min,0.0,kg/kg
2006,GH,msw_plastics,abs_min,0.0,kg/kg
2006,ML,msw_plastics,abs_min,0.0,kg/kg
2006,NG,msw_plastics,abs_min,0.0,kg/kg
2006,BG,msw_plastics,abs_min,0.0,kg/kg
2006,CZ,msw_plastics,abs_min,0.0,kg/kg
2006,HU,msw_plastics,abs_min,0.0,kg/kg
2006,PL,msw_plastics,abs_min,0.0,kg/kg
2006,RO,msw_plastics,abs_min,0.0,kg/kg
2006,RU,msw_plastics,abs_min,0.0,kg/kg
2006,DK,msw_plastics,abs_min,0.0,kg/kg
2006,EE,msw_plastics,abs_min,0.0,kg/kg
2006,FI,msw_plastics,abs_min,0.0,kg/kg
2006,IS,msw_plastics,abs_min,0.0,kg/kg
2006,IE,msw_plastics,abs_min,0.0,kg/kg
2006,LV,msw_plastics,abs_min,0.0,kg/kg
2006,LT,msw_plastics,abs_min,0.0,kg/kg
2006,SE,msw_plastics,abs_min,0.0,kg/kg
2006,GB,msw_plastics,abs_min,0.0,kg/kg
2006,HR,msw_plastics,abs_min,0.0,kg/kg
2006,GR,msw_plastics,abs_min,0.0,kg/kg
2006,IT,msw_plastics,abs_min,0.0,kg/kg
2006,PT,msw_plastics,abs_min,0.0,kg/kg
2006,RS,msw_plastics,abs_min,0.0,kg/kg
2006,SI,msw_plastics,abs_min,0.0,kg/kg
2006,ES,msw_plastics,abs_min,0.0,kg/kg
2006,FR,msw_plastics,abs_min,0.0,kg/kg
2006,DE,msw_plastics,abs_min,0.0,kg/kg
2006,LU,msw_plastics,abs_min,0.0,kg/kg
2006,NL,msw_plastics,abs_min,0.0,kg/kg
2006,CH,msw_plastics,abs_min,0.0,kg/kg
2006,JM,msw_plastics,abs_min,0.0,kg/kg
2006,MX,msw_plastics,abs_min,0.0,kg/kg
2006,NI,msw_plastics,abs_min,0.0,kg/kg
2006,AR,msw_plastics,abs_min,0.0,kg/kg
2006,BR,msw_plastics,abs_min,0.0,kg/kg
2006,PE,msw_plastics,abs_min,0.0,kg/kg
2006,CA,msw_plastics,abs_min,0.0,kg/kg
2006,US,msw_plastics,abs_min,0.0,kg/kg
2006,AU,msw_plastics,abs_min,0.0,kg/kg
2006,NZ,msw_plastics,abs_min,0.0,kg/kg
2006,CN,msw_rubber,abs_min,0.0,kg/kg
2006,JP,msw_rubber,abs_min,0.0,kg/kg
2006,MN,msw_rubber,abs_min,0.0,kg/kg
2006,KR,msw_rubber,abs_min,0.0,kg/kg
2006,ID,msw_rubber,abs_min,0.0,kg/kg
2006,LA,msw_rubber,abs_min,0.0,kg/kg
2006,MY,msw_rubber,abs_min,0.0,kg/kg
2006,MM,msw_rubber,abs_min,0.0,kg/kg
2006,PH,msw_rubber,abs_min,0.0,kg/kg
2006,SG,msw_rubber,abs_min,0.0,kg/kg
2006,TH,msw_rubber,abs_min,0.0,kg/kg
2006,VN,msw_rubber,abs_min,0.0,kg/kg
2006,BD,msw_rubber,abs_min,0.0,kg/kg
2006,IN,msw_rubber,abs_min,0.0,kg/kg
2006,NP,msw_rubber,abs_min,0.0,kg/kg
2006,LK,msw_rubber,abs_min,0.0,kg/kg
2006,CY,msw_rubber,abs_min,0.0,kg/kg
2006,JO,msw_rubber,abs_min,0.0,kg/kg
2006,OM,msw_rubber,abs_min,0.0,kg/kg
2006,SA,msw_rubber,abs_min,0.0,kg/kg
2006,PS,msw_rubber,abs_min,0.0,kg/kg
2006,TR,msw_rubber,abs_min,0.0,kg/kg
2006,AE,msw_rubber,abs_min,0.0,kg/kg
2006,TN,msw_rubber,abs_min,0.0,kg/kg
2006,KE,msw_rubber,abs_min,0.0,kg/kg
2006,MU,msw_rubber,abs_min,0.0,kg/kg
2006,TZ,msw_rubber,abs_min,0.0,kg/kg
2006,ZM,msw_rubber,abs_min,0.0,kg/kg
2006,ZW,msw_rubber,abs_min,0.0,kg/kg
2006,CM,msw_rubber,abs_min,0.0,kg/kg
2006,ZA,msw_rubber,abs_min,0.0,kg/kg
2006,GH,msw_rubber,abs_min,0.0,kg/kg
2006,ML,msw_rubber,abs_min,0.0,kg/kg
2006,NG,msw_rubber,abs_min,0.0,kg/kg
2006,BG,msw_rubber,abs_min,0.0,kg/kg
2006,CZ,msw_rubber,abs_min,0.0,kg/kg
2006,HU,msw_rubber,abs_min,0.0,kg/kg
2006,PL,msw_rubber,abs_min,0.0,kg/kg
2006,RO,msw_rubber,abs_min,0.0,kg/kg
2006,RU,msw_rubber,abs_min,0.0,kg/kg
2006,DK,msw_rubber,abs_min,0.0,kg/kg
2006,EE,msw_rubber,abs_min,0.0,kg/kg
2006,FI,msw_rubber,abs_min,0.0,kg/kg
2006,IS,msw_rubber,abs_min,0.0,kg/kg
2006,IE,msw_rubber,abs_min,0.0,kg/kg
2006,LV,msw_rubber,abs_min,0.0,kg/kg
2006,LT,msw_rubber,abs_min,0.0,kg/kg
2006,SE,msw_rubber,abs_min,0.0,kg/kg
2006,GB,msw_rubber,abs_min,0.0,kg/kg
2006,HR,msw_rubber,abs_min,0.0,kg/kg
2006,GR,msw_rubber,abs_min,0.0,kg/kg
2006,IT,msw_rubber,abs_min,0.0,kg/kg
2006,PT,msw_rubber,abs_min,0.0,kg/kg
2006,RS,msw_rubber,abs_min,0.0,kg/kg
2006,SI,msw_rubber,abs_min,0.0,kg/kg
2006,ES,msw_rubber,abs_min,0.0,kg/kg
2006,FR,msw_rubber,abs_min,0.0,kg/kg
2006,DE,msw_rubber,abs_min,0.0,kg/kg
2006,LU,msw_rubber,abs_min,0.0,kg/kg
2006,NL,msw_rubber,abs_min,0.0,kg/kg
2006,CH,msw_rubber,abs_min,0.0,kg/kg
2006,JM,msw_rubber,abs_min,0.0,kg/kg
2006,MX,msw_rubber,abs_min,0.0,kg/kg
2006,NI,msw_rubber,abs_min,0.0,kg/kg
2006,AR,msw_rubber,abs_min,0.0,kg/kg
2006,BR,msw_rubber,abs_min,0.0,kg/kg
2006,PE,msw_rubber,abs_min,0.0,kg/kg
2006,CA,msw_rubber,abs_min,0.0,kg/kg
2006,US,msw_rubber,abs_min,0.0,kg/kg
2006,AU,msw_rubber,abs_min,0.0,kg/kg
2006,NZ,msw_rubber,abs_min,0.0,kg/kg
2006,CN,msw_textiles,abs_min,0.0,kg/kg
2006,JP,msw_textiles,abs_min,0.0,kg/kg
2006,MN,msw_textiles,abs_min,0.0,kg/kg
2006,KR,msw_textiles,abs_min,0.0,kg/kg
2006,ID,msw_textiles,abs_min,0.0,kg/kg
2006,LA,msw_textiles,abs_min,0.0,kg/kg
2006,MY,msw_textiles,abs_min,0.0,kg/kg
2006,MM,msw_textiles,abs_min,0.0,kg/kg
2006,PH,msw_textiles,abs_min,0.0,kg/kg
2006,SG,msw_textiles,abs_min,0.0,kg/kg
2006,TH,msw_textiles,abs_min,0.0,kg/kg
2006,VN,msw_textiles,abs_min,0.0,kg/kg
2006,BD,msw_textiles,abs_min,0.0,kg/kg
2006,IN,msw_textiles,abs_min,0.0,kg/kg
2006,NP,msw_textiles,abs_min,0.0,kg/kg
2006,LK,msw_textiles,abs_min,0.0,kg/kg
2006,CY,msw_textiles,abs_min,0.0,kg/kg
2006,JO,msw_textiles,abs_min,0.0,kg/kg
2006,OM,msw_textiles,abs_min,0.0,kg/kg
2006,SA,msw_textiles,abs_min,0.0,kg/kg
2006,PS,msw_textiles,abs_min,0.0,kg/kg
2006,TR,msw_textiles,abs_min,0.0,kg/kg
2006,AE,msw_textiles,abs_min,0.0,kg/kg
2006,TN,msw_textiles,abs_min,0.0,kg/kg
2006,KE,msw_textiles,abs_min,0.0,kg/kg
2006,MU,msw_textiles,abs_min,0.0,kg/kg
2006,TZ,msw_textiles,abs_min,0.0,kg/kg
2006,ZM,msw_textiles,abs_min,0.0,kg/kg
2006,ZW,msw_textiles,abs_min,0.0,kg/kg
2006,CM,msw_textiles,abs_min,0.0,kg/kg
2006,ZA,msw_textiles,abs_min,0.0,kg/kg
2006,GH,msw_textiles,abs_min,0.0,kg/kg
2006,ML,msw_textiles,abs_min,0.0,kg/kg
2006,NG,msw_textiles,abs_min,0.0,kg/kg
2006,BG,msw_textiles,abs_min,0.0,kg/kg
2006,CZ,msw_textiles,abs_min,0.0,kg/kg
2006,HU,msw_textiles,abs_min,0.0,kg/kg
2006,PL,msw_textiles,abs_min,0.0,kg/kg
2006,RO,msw_textiles,abs_min,0.0,kg/kg
2006,RU,msw_textiles,abs_min,0.0,kg/kg
2006,DK,msw_textiles,abs_min,0.0,kg/kg
2006,EE,msw_textiles,abs_min,0.0,kg/kg
2006,FI,msw_textiles,abs_min,0.0,kg/kg
2006,IS,msw_textiles,abs_min,0.0,kg/kg
2006,IE,msw_textiles,abs_min,0.0,kg/kg
2006,LV,msw_textiles,abs_min,0.0,kg/kg
2006,LT,msw_textiles,abs_min,0.0,kg/kg
2006,SE,msw_textiles,abs_min,0.0,kg/kg
2006,GB,msw_textiles,abs_min,0.0,kg/kg
2006,HR,msw_textiles,abs_min,0.0,kg/kg
2006,GR,msw_textiles,abs_min,0.0,kg/kg
2006,IT,msw_textiles,abs_min,0.0,kg/kg
2006,PT,msw_textiles,abs_min,0.0,kg/kg
2006,RS,msw_textiles,abs_min,0.0,kg/kg
2006,SI,msw_textiles,abs_min,0.0,kg/kg
2006,ES,msw_textiles,abs_min,0.0,kg/kg
2006,FR,msw_textiles,abs_min,0.0,kg/kg
2006,DE,msw_textiles,abs_min,0.0,kg/kg
2006,LU,msw_textiles,abs_min,0.0,kg/kg
2006,NL,msw_textiles,abs_min,0.0,kg/kg
2006,CH,msw_textiles,abs_min,0.0,kg/kg
2006,JM,msw_textiles,abs_min,0.0,kg/kg
2006,MX,msw_textiles,abs_min,0.0,kg/kg
2006,NI,msw_textiles,abs_min,0.0,kg/kg
2006,AR,msw_textiles,abs_min,0.0,kg/kg
2006,BR,msw_textiles,abs_min,0.0,kg/kg
2006,PE,msw_textiles,abs_min,0.0,kg/kg
2006,CA,msw_textiles,abs_min,0.0,kg/kg
2006,US,msw_textiles,abs_min,0.0,kg/kg
2006,AU,msw_textiles,abs_min,0.0,kg/kg
2006,NZ,msw_textiles,abs_min,0.0,kg/kg
2006,CN,msw_wood,abs_min,0.0,kg/kg
2006,JP,msw_wood,abs_min,0.0,kg/kg
2006,MN,msw_wood,abs_min,0.0,kg/kg
2006,KR,msw_wood,abs_min,0.0,kg/kg
2006,ID,msw_wood,abs_min,0.0,kg/kg
2006,LA,msw_wood,abs_min,0.0,kg/kg
2006,MY,msw_wood,abs_min,0.0,kg/kg
2006,MM,msw_wood,abs_min,0.0,kg/kg
2006,PH,msw_wood,abs_min,0.0,kg/kg
2006,SG,msw_wood,abs_min,0.0,kg/kg
2006,TH,msw_wood,abs_min,0.0,kg/kg
2006,VN,msw_wood,abs_min,0.0,kg/kg
2006,BD,msw_wood,abs_min,0.0,kg/kg
2006,IN,msw_wood,abs_min,0.0,kg/kg
2006,NP,msw_wood,abs_min,0.0,kg/kg
2006,LK,msw_wood,abs_min,0.0,kg/kg
2006,CY,msw_wood,abs_min,0.0,kg/kg
2006,JO,msw_wood,abs_min,0.0,kg/kg
2006,OM,msw_wood,abs_min,0.0,kg/kg
2006,SA,msw_wood,abs_min,0.0,kg/kg
2006,PS,msw_wood,abs_min,0.0,kg/kg
2006,TR,msw_wood,abs_min,0.0,kg/kg
2006,AE,msw_wood,abs_min,0.0,kg/kg
2006,TN,msw_wood,abs_min,0.0,kg/kg
2006,KE,msw_wood,abs_min,0.0,kg/kg
2006,MU,msw_wood,abs_min,0.0,kg/kg
2006,TZ,msw_wood,abs_min,0.0,kg/kg
2006,ZM,msw_wood,abs_min,0.0,kg/kg
2006,ZW,msw_wood,abs_min,0.0,kg/kg
2006,CM,msw_wood,abs_min,0.0,kg/kg
2006,ZA,msw_wood,abs_min,0.0,kg/kg
2006,GH,msw_wood,abs_min,0.0,kg/kg
2006,ML,msw_wood,abs_min,0.0,kg/kg
2006,NG,msw_wood,abs_min,0.0,kg/kg
2006,BG,msw_wood,abs_min,0.0,kg/kg
2006,CZ,msw_wood,abs_min,0.0,kg/kg
2006,HU,msw_wood,abs_min,0.0,kg/kg
2006,PL,msw_wood,abs_min,0.0,kg/kg
2006,RO,msw_wood,abs_min,0.0,kg/kg
2006,RU,msw_wood,abs_min,0.0,kg/kg
2006,DK,msw_wood,abs_min,0.0,kg/kg
2006,EE,msw_wood,abs_min,0.0,kg/kg
2006,FI,msw_wood,abs_min,0.0,kg/kg
2006,IS,msw_wood,abs_min,0.0,kg/kg
2006,IE,msw_wood,abs_min,0.0,kg/kg
2006,LV,msw_wood,abs_min,0.0,kg/kg
2006,LT,msw_wood,abs_min,0.0,kg/kg
2006,SE,msw_wood,abs_min,0.0,kg/kg
2006,GB,msw_wood,abs_min,0.0,kg/kg
2006,HR,msw_wood,abs_min,0.0,kg/kg
2006,GR,msw_wood,abs_min,0.0,kg/kg
2006,IT,msw_wood,abs_min,0.0,kg/kg
2006,PT,msw_wood,abs_min,0.0,kg/kg
2006,RS,msw_wood,abs_min,0.0,kg/kg
2006,SI,msw_wood,abs_min,0.0,kg/kg
2006,ES,msw_wood,abs_min,0.0,kg/kg
2006,FR,msw_wood,abs_min,0.0,kg/kg
2006,DE,msw_wood,abs_min,0.0,kg/kg
2006,LU,msw_wood,abs_min,0.0,kg/kg
2006,NL,msw_wood,abs_min,0.0,kg/kg
2006,CH,msw_wood,abs_min,0.0,kg/kg
2006,JM,msw_wood,abs_min,0.0,kg/kg
2006,MX,msw_wood,abs_min,0.0,kg/kg
2006,NI,msw_wood,abs_min,0.0,kg/kg
2006,AR,msw_wood,abs_min,0.0,kg/kg
2006,BR,msw_wood,abs_min,0.0,kg/kg
2006,PE,msw_wood,abs_min,0.0,kg/kg
2006,CA,msw_wood,abs_min,0.0,kg/kg
2006,US,msw_wood,abs_min,0.0,kg/kg
2006,AU,msw_wood,abs_min,0.0,kg/kg
2006,NZ,msw_wood,abs_min,0.0,kg/kg
2006,Southern Africa,msw_food,abs_min,0.0,kg/kg
2006,Southern Africa,msw_garden,abs_min,0.0,kg/kg
2006,Southern Africa,msw_glass,abs_min,0.0,kg/kg
2006,Southern Africa,msw_metal,abs_min,0.0,kg/kg
2006,Southern Africa,msw_nappies,abs_min,0.0,kg/kg
2006,Southern Africa,msw_other,abs_min,0.0,kg/kg
2006,Southern Africa,msw_paper,abs_min,0.0,kg/kg
2006,Southern Africa,msw_plastics,abs_min,0.0,kg/kg
2006,Southern Africa,msw_rubber,abs_min,0.0,kg/kg
2006,Southern Africa,msw_textiles,abs_min,0.0,kg/kg
2006,Southern Africa,msw_wood,abs_min,0.0,kg/kg
2006,CN,msw_food,abs_max,1.0,kg/kg
2006,JP,msw_food,abs_max,1.0,kg/kg
2006,MN,msw_food,abs_max,1.0,kg/kg
2006,KR,msw_food,abs_max,1.0,kg/kg
2006,ID,msw_food,abs_max,1.0,kg/kg
2006,LA,msw_food,abs_max,1.0,kg/kg
2006,MY,msw_food,abs_max,1.0,kg/kg
2006,MM,msw_food,abs_max,1.0,kg/kg
2006,PH,msw_food,abs_max,1.0,kg/kg
2006,SG,msw_food,abs_max,1.0,kg/kg
2006,TH,msw_food,abs_max,1.0,kg/kg
2006,VN,msw_food,abs_max,1.0,kg/kg
2006,BD,msw_food,abs_max,1.0,kg/kg
2006,IN,msw_food,abs_max,1.0,kg/kg
2006,NP,msw_food,abs_max,1.0,kg/kg
2006,LK,msw_food,abs_max,1.0,kg/kg
2006,CY,msw_food,abs_max,1.0,kg/kg
2006,JO,msw_food,abs_max,1.0,kg/kg
2006,OM,msw_food,abs_max,1.0,kg/kg
2006,SA,msw_food,abs_max,1.0,kg/kg
2006,PS,msw_food,abs_max,1.0,kg/kg
2006,TR,msw_food,abs_max,1.0,kg/kg
2006,AE,msw_food,abs_max,1.0,kg/kg
2006,TN,msw_food,abs_max,1.0,kg/kg
2006,KE,msw_food,abs_max,1.0,kg/kg
2006,MU,msw_food,abs_max,1.0,kg/kg
2006,TZ,msw_food,abs_max,1.0,kg/kg
2006,ZM,msw_food,abs_max,1.0,kg/kg
2006,ZW,msw_food,abs_max,1.0,kg/kg
2006,CM,msw_food,abs_max,1.0,kg/kg
2006,ZA,msw_food,abs_max,1.0,kg/kg
2006,GH,msw_food,abs_max,1.0,kg/kg
2006,ML,msw_food,abs_max,1.0,kg/kg
2006,NG,msw_food,abs_max,1.0,kg/kg
2006,BG,msw_food,abs_max,1.0,kg/kg
2006,CZ,msw_food,abs_max,1.0,kg/kg
2006,HU,msw_food,abs_max,1.0,kg/kg
2006,PL,msw_food,abs_max,1.0,kg/kg
2006,RO,msw_food,abs_max,1.0,kg/kg
2006,RU,msw_food,abs_max,1.0,kg/kg
2006,DK,msw_food,abs_max,1.0,kg/kg
2006,EE,msw_food,abs_max,1.0,kg/kg
2006,FI,msw_food,abs_max,1.0,kg/kg
2006,IS,msw_food,abs_max,1.0,kg/kg
2006,IE,msw_food,abs_max,1.0,kg/kg
2006,LV,msw_food,abs_max,1.0,kg/kg
2006,LT,msw_food,abs_max,1.0,kg/kg
2006,SE,msw_food,abs_max,1.0,kg/kg
2006,GB,msw_food,abs_max,1.0,kg/kg
2006,HR,msw_food,abs_max,1.0,kg/kg
2006,GR,msw_food,abs_max,1.0,kg/kg
2006,IT,msw_food,abs_max,1.0,kg/kg
2006,PT,msw_food,abs_max,1.0,kg/kg
2006,RS,msw_food,abs_max,1.0,kg/kg
2006,SI,msw_food,abs_max,1.0,kg/kg
2006,ES,msw_food,abs_max,1.0,kg/kg
2006,FR,msw_food,abs_max,1.0,kg/kg
2006,DE,msw_food,abs_max,1.0,kg/kg
2006,LU,msw_food,abs_max,1.0,kg/kg
2006,NL,msw_food,abs_max,1.0,kg/kg
2006,CH,msw_food,abs_max,1.0,kg/kg
2006,JM,msw_food,abs_max,1.0,kg/kg
2006,MX,msw_food,abs_max,1.0,kg/kg
2006,NI,msw_food,abs_max,1.0,kg/kg
2006,AR,msw_food,abs_max,1.0,kg/kg
2006,BR,msw_food,abs_max,1.0,kg/kg
2006,PE,msw_food,abs_max,1.0,kg/kg
2006,CA,msw_food,abs_max,1.0,kg/kg
2006,US,msw_food,abs_max,1.0,kg/kg
2006,AU,msw_food,abs_max,1.0,kg/kg
2006,NZ,msw_food,abs_max,1.0,kg/kg
2006,TJ,msw_garden,abs_max,1.0,kg/kg
2006,HK,msw_garden,abs_max,1.0,kg/kg
2006,MO,msw_garden,abs_max,1.0,kg/kg
2006,JP,msw_garden,abs_max,1.0,kg/kg
2006,KR,msw_garden,abs_max,1.0,kg/kg
2006,BN,msw_garden,abs_max,1.0,kg/kg
2006,ID,msw_garden,abs_max,1.0,kg/kg
2006,LA,msw_garden,abs_max,1.0,kg/kg
